v1, v2, dup lines, len_v1, len_v2, measure
1.4.1, 2.1.1, 229, 5024, 20968, 0.008810403200984918
1.4.1, 2.1.2, 240, 5024, 20988, 0.009226510841150238
1.4.1, 2.1.3, 240, 5024, 20988, 0.009226510841150238
1.4.1, 2.1.4, 240, 5024, 20993, 0.009224737671522466
1.4.1, 2.2.0, 142, 5024, 8517, 0.010486670112990178
1.4.1, 2.2.1, 142, 5024, 8517, 0.010486670112990178
1.4.1, 2.2.2, 142, 5024, 8519, 0.01048512146496345
1.4.1, 2.2.3, 142, 5024, 8519, 0.01048512146496345
1.4.1, 2.2.4, 142, 5024, 8491, 0.010506844247132816
1.4.1, 3.0.0, 144, 5024, 8959, 0.010298219266251877
1.4.1, 3.1.0, 143, 5024, 9001, 0.01019607843137255
1.4.1, 3.1.1, 144, 5024, 9098, 0.010196855969409432
1.4.1, 3.2.0, 142, 5024, 9134, 0.010029665206950134
1.4.1, 3.2.1, 142, 5024, 9141, 0.010024708789269325
1.4.1, 3.3.0, 105, 5024, 9307, 0.007326774126020515
1.4.1, 3.3.1, 105, 5024, 9307, 0.007326774126020515
1.4.1, 3.4.0, 55, 5024, 9543, 0.003775657307613098
1.4.1, 3.4.1, 55, 5024, 9556, 0.0037722908093278463
1.4.2, 1.10.0, 181, 5184, 7812, 0.013927362265312404
1.4.2, 1.10.1, 181, 5184, 7809, 0.013930578003540368
1.4.2, 1.10.2, 181, 5184, 7817, 0.013922005999538497
1.4.2, 1.11.0, 246, 5184, 21947, 0.009067118793999483
1.4.2, 1.11.1, 248, 5184, 21927, 0.009147578473682269
1.4.2, 1.11.2, 257, 5184, 21970, 0.00946453561169625
1.4.2, 1.11.3, 257, 5184, 21975, 0.009462793180897676
1.4.2, 1.12.0, 148, 5184, 9521, 0.010064603876232574
1.4.2, 1.12.1, 148, 5184, 9520, 0.010065288356909684
1.4.2, 1.12.2, 148, 5184, 9507, 0.010074195085426452
1.4.2, 1.12.3, 148, 5184, 9500, 0.010078997548351948
1.4.2, 1.12.4, 148, 5184, 9494, 0.010083117590952446
1.4.2, 1.4.3, 1029, 5184, 5729, 0.09429121231558692
1.4.2, 1.4.4, 1037, 5184, 5863, 0.09387163935910202
1.4.2, 1.5, 1055, 5184, 6801, 0.08802670004171881
1.4.2, 1.5.0, 1055, 5184, 6801, 0.08802670004171881
1.4.2, 1.5.1, 1057, 5184, 6931, 0.0872472141972761
1.4.2, 1.5.2, 1050, 5184, 6975, 0.08635578583765112
1.4.2, 1.6, 958, 5184, 7460, 0.07576716229041443
1.4.2, 1.6.0, 958, 5184, 7460, 0.07576716229041443
1.4.2, 1.6.1, 929, 5184, 7525, 0.07309780470532694
1.4.2, 1.6.2, 923, 5184, 7571, 0.07236377891023128
1.4.2, 1.6.3, 911, 5184, 7633, 0.07107747522821253
1.4.2, 1.6.4, 913, 5184, 7635, 0.07122240424370076
1.4.2, 1.7, 666, 5184, 7860, 0.05105795768169273
1.4.2, 1.7.0, 666, 5184, 7860, 0.05105795768169273
1.4.2, 1.7.1, 662, 5184, 7826, 0.050883935434281324
1.4.2, 1.7.2, 613, 5184, 7960, 0.046637248934875225
1.4.2, 1.8.0, 365, 5184, 7767, 0.028183151880163695
1.4.2, 1.8.1, 365, 5184, 7772, 0.028172275393640013
1.4.2, 1.8.2, 365, 5184, 7776, 0.02816358024691358
1.4.2, 1.8.3, 365, 5184, 7790, 0.028133189455834748
1.4.2, 1.9.0, 204, 5184, 7713, 0.015817632007443592
1.4.2, 1.9.1, 217, 5184, 7747, 0.01678137808367489
1.4.2, 2.0.0, 152, 5184, 6987, 0.012488702653849314
1.4.2, 2.0.1, 152, 5184, 7013, 0.012462080839550709
1.4.2, 2.0.2, 152, 5184, 7008, 0.012467191601049869
1.4.2, 2.0.3, 152, 5184, 7021, 0.01245391233101188
1.4.2, 2.1.0, 224, 5184, 20879, 0.008594559336991136
1.4.2, 2.1.1, 229, 5184, 20968, 0.008756500458855919
1.4.2, 2.1.2, 240, 5184, 20988, 0.009170105456212746
1.4.2, 2.1.3, 240, 5184, 20988, 0.009170105456212746
1.4.2, 2.1.4, 240, 5184, 20993, 0.00916835389846048
1.4.2, 2.2.0, 142, 5184, 8517, 0.010364206992190352
1.4.2, 2.2.1, 142, 5184, 8517, 0.010364206992190352
1.4.2, 2.2.2, 142, 5184, 8519, 0.010362694300518135
1.4.2, 2.2.3, 142, 5184, 8519, 0.010362694300518135
1.4.2, 2.2.4, 142, 5184, 8491, 0.010383912248628885
1.4.2, 3.0.0, 144, 5184, 8959, 0.010181715336208725
1.4.2, 3.1.0, 143, 5184, 9001, 0.010081071554458936
1.4.2, 3.1.1, 144, 5184, 9098, 0.010082621481585213
1.4.2, 3.2.0, 142, 5184, 9134, 0.009917586255063556
1.4.2, 3.2.1, 142, 5184, 9141, 0.009912739965095986
1.4.2, 3.3.0, 105, 5184, 9307, 0.007245876751086881
1.4.2, 3.3.1, 105, 5184, 9307, 0.007245876751086881
1.4.2, 3.4.0, 55, 5184, 9543, 0.0037346370611801454
1.4.2, 3.4.1, 55, 5184, 9556, 0.0037313432835820895
1.4.3, 1.10.0, 241, 5729, 7812, 0.017797799276272064
1.4.3, 1.10.1, 241, 5729, 7809, 0.01780174324124686
1.4.3, 1.10.2, 241, 5729, 7817, 0.0177912298833604
1.4.3, 1.11.0, 290, 5729, 21947, 0.010478392831334008
1.4.3, 1.11.1, 290, 5729, 21927, 0.01048597049464854
1.4.3, 1.11.2, 292, 5729, 21970, 0.01054189681937976
1.4.3, 1.11.3, 292, 5729, 21975, 0.010539994224660698
1.4.3, 1.12.0, 216, 5729, 9521, 0.014163934426229508
1.4.3, 1.12.1, 216, 5729, 9520, 0.014164863269722605
1.4.3, 1.12.2, 216, 5729, 9507, 0.014176949330532948
1.4.3, 1.12.3, 216, 5729, 9500, 0.014183465756123186
1.4.3, 1.12.4, 216, 5729, 9494, 0.014189056033633319
1.4.3, 1.4.4, 1196, 5729, 5863, 0.10317460317460317
1.4.3, 1.5, 1182, 5729, 6801, 0.09433359936153232
1.4.3, 1.5.0, 1182, 5729, 6801, 0.09433359936153232
1.4.3, 1.5.1, 1119, 5729, 6931, 0.08838862559241706
1.4.3, 1.5.2, 1143, 5729, 6975, 0.08997166246851386
1.4.3, 1.6, 1152, 5729, 7460, 0.08734551520206232
1.4.3, 1.6.0, 1152, 5729, 7460, 0.08734551520206232
1.4.3, 1.6.1, 1155, 5729, 7525, 0.08714350384789497
1.4.3, 1.6.2, 1147, 5729, 7571, 0.0862406015037594
1.4.3, 1.6.3, 1141, 5729, 7633, 0.08539140847178565
1.4.3, 1.6.4, 1143, 5729, 7635, 0.08552828494462736
1.4.3, 1.7, 945, 5729, 7860, 0.06954154095224079
1.4.3, 1.7.0, 945, 5729, 7860, 0.06954154095224079
1.4.3, 1.7.1, 895, 5729, 7826, 0.06602729620066396
1.4.3, 1.7.2, 845, 5729, 7960, 0.06172839506172839
1.4.3, 1.8.0, 529, 5729, 7767, 0.039196799051570835
1.4.3, 1.8.1, 519, 5729, 7772, 0.03844159691874676
1.4.3, 1.8.2, 522, 5729, 7776, 0.038652350981118105
1.4.3, 1.8.3, 512, 5729, 7790, 0.037872623714771805
1.4.3, 1.9.0, 270, 5729, 7713, 0.020086296682041364
1.4.3, 1.9.1, 257, 5729, 7747, 0.019070940932027308
1.4.3, 2.0.0, 204, 5729, 6987, 0.016042780748663103
1.4.3, 2.0.1, 201, 5729, 7013, 0.015774603672892795
1.4.3, 2.0.2, 201, 5729, 7008, 0.015780796105833397
1.4.3, 2.0.3, 201, 5729, 7021, 0.01576470588235294
1.4.3, 2.1.0, 274, 5729, 20879, 0.010297654840649428
1.4.3, 2.1.1, 277, 5729, 20968, 0.010375697643930029
1.4.3, 2.1.2, 278, 5729, 20988, 0.010405359883220422
1.4.3, 2.1.3, 278, 5729, 20988, 0.010405359883220422
1.4.3, 2.1.4, 278, 5729, 20993, 0.010403412918194747
1.4.3, 2.2.0, 201, 5729, 8517, 0.014109223641723992
1.4.3, 2.2.1, 201, 5729, 8517, 0.014109223641723992
1.4.3, 2.2.2, 201, 5729, 8519, 0.014107243121841662
1.4.3, 2.2.3, 201, 5729, 8519, 0.014107243121841662
1.4.3, 2.2.4, 201, 5729, 8491, 0.014135021097046414
1.4.3, 3.0.0, 195, 5729, 8959, 0.013276143790849673
1.4.3, 3.1.0, 192, 5729, 9001, 0.013034623217922607
1.4.3, 3.1.1, 193, 5729, 9098, 0.013016793687192284
1.4.3, 3.2.0, 191, 5729, 9134, 0.012850703088205611
1.4.3, 3.2.1, 191, 5729, 9141, 0.012844653665097511
1.4.3, 3.3.0, 155, 5729, 9307, 0.010308592710827348
1.4.3, 3.3.1, 155, 5729, 9307, 0.010308592710827348
1.4.3, 3.4.0, 51, 5729, 9543, 0.0033394447354635937
1.4.3, 3.4.1, 51, 5729, 9556, 0.0033366045142296367
1.4.4, 1.10.0, 270, 5863, 7812, 0.019744058500914076
1.4.4, 1.10.1, 270, 5863, 7809, 0.019748390871854885
1.4.4, 1.10.2, 270, 5863, 7817, 0.019736842105263157
1.4.4, 1.11.0, 320, 5863, 21947, 0.011506652283351312
1.4.4, 1.11.1, 320, 5863, 21927, 0.011514933429291111
1.4.4, 1.11.2, 322, 5863, 21970, 0.011569000826357203
1.4.4, 1.11.3, 322, 5863, 21975, 0.011566922911128673
1.4.4, 1.12.0, 243, 5863, 9521, 0.01579563182527301
1.4.4, 1.12.1, 243, 5863, 9520, 0.015796658649158163
1.4.4, 1.12.2, 243, 5863, 9507, 0.015810019518542617
1.4.4, 1.12.3, 243, 5863, 9500, 0.015817223198594025
1.4.4, 1.12.4, 243, 5863, 9494, 0.01582340300840008
1.4.4, 1.5, 1180, 5863, 6801, 0.09317751105495894
1.4.4, 1.5.0, 1180, 5863, 6801, 0.09317751105495894
1.4.4, 1.5.1, 1127, 5863, 6931, 0.08808816632796623
1.4.4, 1.5.2, 1135, 5863, 6975, 0.08840940956535286
1.4.4, 1.6, 1146, 5863, 7460, 0.08601666291375816
1.4.4, 1.6.0, 1146, 5863, 7460, 0.08601666291375816
1.4.4, 1.6.1, 1147, 5863, 7525, 0.08567373767553033
1.4.4, 1.6.2, 1136, 5863, 7571, 0.08456156022033647
1.4.4, 1.6.3, 1155, 5863, 7633, 0.08558091286307054
1.4.4, 1.6.4, 1158, 5863, 7635, 0.08579048747962661
1.4.4, 1.7, 960, 5863, 7860, 0.0699555490781899
1.4.4, 1.7.0, 960, 5863, 7860, 0.0699555490781899
1.4.4, 1.7.1, 911, 5863, 7826, 0.06654978449850245
1.4.4, 1.7.2, 853, 5863, 7960, 0.0617087462924112
1.4.4, 1.8.0, 533, 5863, 7767, 0.039104915627292736
1.4.4, 1.8.1, 517, 5863, 7772, 0.03791712504583792
1.4.4, 1.8.2, 523, 5863, 7776, 0.038345919788840825
1.4.4, 1.8.3, 509, 5863, 7790, 0.03728118362264704
1.4.4, 1.9.0, 288, 5863, 7713, 0.02121390689451974
1.4.4, 1.9.1, 289, 5863, 7747, 0.021234386480529024
1.4.4, 2.0.0, 221, 5863, 6987, 0.017198443579766538
1.4.4, 2.0.1, 220, 5863, 7013, 0.017086051568810188
1.4.4, 2.0.2, 220, 5863, 7008, 0.01709268899075441
1.4.4, 2.0.3, 220, 5863, 7021, 0.017075442409189692
1.4.4, 2.1.0, 304, 5863, 20879, 0.011367885722832996
1.4.4, 2.1.1, 304, 5863, 20968, 0.011330177779434236
1.4.4, 2.1.2, 304, 5863, 20988, 0.011321738482738073
1.4.4, 2.1.3, 304, 5863, 20988, 0.011321738482738073
1.4.4, 2.1.4, 304, 5863, 20993, 0.011319630622579685
1.4.4, 2.2.0, 230, 5863, 8517, 0.015994436717663423
1.4.4, 2.2.1, 230, 5863, 8517, 0.015994436717663423
1.4.4, 2.2.2, 230, 5863, 8519, 0.015992212487832013
1.4.4, 2.2.3, 230, 5863, 8519, 0.015992212487832013
1.4.4, 2.2.4, 230, 5863, 8491, 0.016023408109237844
1.4.4, 3.0.0, 223, 5863, 8959, 0.015045203076507894
1.4.4, 3.1.0, 220, 5863, 9001, 0.014800861141011841
1.4.4, 3.1.1, 222, 5863, 9098, 0.014838580308802888
1.4.4, 3.2.0, 220, 5863, 9134, 0.014669600586784024
1.4.4, 3.2.1, 220, 5863, 9141, 0.01466275659824047
1.4.4, 3.3.0, 182, 5863, 9307, 0.011997363216875412
1.4.4, 3.3.1, 182, 5863, 9307, 0.011997363216875412
1.4.4, 3.4.0, 78, 5863, 9543, 0.005062962482149812
1.4.4, 3.4.1, 78, 5863, 9556, 0.005058693819313833
1.5, 1.10.0, 431, 6801, 7812, 0.029494285909806336
1.5, 1.10.1, 431, 6801, 7809, 0.02950034223134839
1.5, 1.10.2, 431, 6801, 7817, 0.029484197564646326
1.5, 1.11.0, 413, 6801, 21947, 0.01436621678029776
1.5, 1.11.1, 409, 6801, 21927, 0.0142369813422445
1.5, 1.11.2, 408, 6801, 21970, 0.01418094609155052
1.5, 1.11.3, 408, 6801, 21975, 0.014178482068390326
1.5, 1.12.0, 345, 6801, 9521, 0.021137115549565003
1.5, 1.12.1, 345, 6801, 9520, 0.02113841063660315
1.5, 1.12.2, 345, 6801, 9507, 0.021155261221486386
1.5, 1.12.3, 345, 6801, 9500, 0.021164345745659775
1.5, 1.12.4, 345, 6801, 9494, 0.02117213869285057
1.5, 1.5.0, 1185, 6801, 6801, 0.08711954124393471
1.5, 1.5.1, 1159, 6801, 6931, 0.08440139819399942
1.5, 1.5.2, 1152, 6801, 6975, 0.08362369337979095
1.5, 1.6, 1181, 6801, 7460, 0.08281326695182666
1.5, 1.6.0, 1181, 6801, 7460, 0.08281326695182666
1.5, 1.6.1, 1184, 6801, 7525, 0.08264693564149099
1.5, 1.6.2, 1166, 6801, 7571, 0.08112997495129419
1.5, 1.6.3, 1171, 6801, 7633, 0.0811278924760981
1.5, 1.6.4, 1173, 6801, 7635, 0.0812551953449709
1.5, 1.7, 1065, 6801, 7860, 0.07264170247595662
1.5, 1.7.0, 1065, 6801, 7860, 0.07264170247595662
1.5, 1.7.1, 1042, 6801, 7826, 0.07123812128255964
1.5, 1.7.2, 1041, 6801, 7960, 0.07052367725763838
1.5, 1.8.0, 822, 6801, 7767, 0.05642504118616145
1.5, 1.8.1, 804, 6801, 7772, 0.05517052082618541
1.5, 1.8.2, 811, 6801, 7776, 0.05563559031350758
1.5, 1.8.3, 808, 6801, 7790, 0.05537660201494072
1.5, 1.9.0, 456, 6801, 7713, 0.03141794129805705
1.5, 1.9.1, 449, 6801, 7747, 0.03086334891394006
1.5, 2.0.0, 343, 6801, 6987, 0.02487670438062083
1.5, 2.0.1, 343, 6801, 7013, 0.024829882727667583
1.5, 2.0.2, 343, 6801, 7008, 0.02483887319863857
1.5, 2.0.3, 343, 6801, 7021, 0.024815511503400375
1.5, 2.1.0, 394, 6801, 20879, 0.014234104046242774
1.5, 2.1.1, 391, 6801, 20968, 0.014080449422017357
1.5, 2.1.2, 381, 6801, 20988, 0.013710460973766598
1.5, 2.1.3, 381, 6801, 20988, 0.013710460973766598
1.5, 2.1.4, 381, 6801, 20993, 0.013707994531193783
1.5, 2.2.0, 323, 6801, 8517, 0.021086303694999347
1.5, 2.2.1, 323, 6801, 8517, 0.021086303694999347
1.5, 2.2.2, 323, 6801, 8519, 0.02108355091383812
1.5, 2.2.3, 323, 6801, 8519, 0.02108355091383812
1.5, 2.2.4, 323, 6801, 8491, 0.021122155375359664
1.5, 3.0.0, 294, 6801, 8959, 0.01865482233502538
1.5, 3.1.0, 291, 6801, 9001, 0.01841539045690419
1.5, 3.1.1, 292, 6801, 9098, 0.018365934964463173
1.5, 3.2.0, 290, 6801, 9134, 0.018198933165986822
1.5, 3.2.1, 290, 6801, 9141, 0.018190942165349392
1.5, 3.3.0, 253, 6801, 9307, 0.015706481251552024
1.5, 3.3.1, 253, 6801, 9307, 0.015706481251552024
1.5, 3.4.0, 198, 6801, 9543, 0.012114537444933921
1.5, 3.4.1, 198, 6801, 9556, 0.0121049092131809
1.5.0, 1.10.0, 431, 6801, 7812, 0.029494285909806336
1.5.0, 1.10.1, 431, 6801, 7809, 0.02950034223134839
1.5.0, 1.10.2, 431, 6801, 7817, 0.029484197564646326
1.5.0, 1.11.0, 413, 6801, 21947, 0.01436621678029776
1.5.0, 1.11.1, 409, 6801, 21927, 0.0142369813422445
1.5.0, 1.11.2, 408, 6801, 21970, 0.01418094609155052
1.5.0, 1.11.3, 408, 6801, 21975, 0.014178482068390326
1.5.0, 1.12.0, 345, 6801, 9521, 0.021137115549565003
1.5.0, 1.12.1, 345, 6801, 9520, 0.02113841063660315
1.5.0, 1.12.2, 345, 6801, 9507, 0.021155261221486386
1.5.0, 1.12.3, 345, 6801, 9500, 0.021164345745659775
1.5.0, 1.12.4, 345, 6801, 9494, 0.02117213869285057
1.5.0, 1.5.1, 1159, 6801, 6931, 0.08440139819399942
1.5.0, 1.5.2, 1152, 6801, 6975, 0.08362369337979095
1.5.0, 1.6, 1181, 6801, 7460, 0.08281326695182666
1.5.0, 1.6.0, 1181, 6801, 7460, 0.08281326695182666
1.5.0, 1.6.1, 1184, 6801, 7525, 0.08264693564149099
1.5.0, 1.6.2, 1166, 6801, 7571, 0.08112997495129419
1.5.0, 1.6.3, 1171, 6801, 7633, 0.0811278924760981
1.5.0, 1.6.4, 1173, 6801, 7635, 0.0812551953449709
1.5.0, 1.7, 1065, 6801, 7860, 0.07264170247595662
1.5.0, 1.7.0, 1065, 6801, 7860, 0.07264170247595662
1.5.0, 1.7.1, 1042, 6801, 7826, 0.07123812128255964
1.5.0, 1.7.2, 1041, 6801, 7960, 0.07052367725763838
1.5.0, 1.8.0, 822, 6801, 7767, 0.05642504118616145
1.5.0, 1.8.1, 804, 6801, 7772, 0.05517052082618541
1.5.0, 1.8.2, 811, 6801, 7776, 0.05563559031350758
1.5.0, 1.8.3, 808, 6801, 7790, 0.05537660201494072
1.5.0, 1.9.0, 456, 6801, 7713, 0.03141794129805705
1.5.0, 1.9.1, 449, 6801, 7747, 0.03086334891394006
1.5.0, 2.0.0, 343, 6801, 6987, 0.02487670438062083
1.5.0, 2.0.1, 343, 6801, 7013, 0.024829882727667583
1.5.0, 2.0.2, 343, 6801, 7008, 0.02483887319863857
1.5.0, 2.0.3, 343, 6801, 7021, 0.024815511503400375
1.5.0, 2.1.0, 394, 6801, 20879, 0.014234104046242774
1.5.0, 2.1.1, 391, 6801, 20968, 0.014080449422017357
1.5.0, 2.1.2, 381, 6801, 20988, 0.013710460973766598
1.5.0, 2.1.3, 381, 6801, 20988, 0.013710460973766598
1.5.0, 2.1.4, 381, 6801, 20993, 0.013707994531193783
1.5.0, 2.2.0, 323, 6801, 8517, 0.021086303694999347
1.5.0, 2.2.1, 323, 6801, 8517, 0.021086303694999347
1.5.0, 2.2.2, 323, 6801, 8519, 0.02108355091383812
1.5.0, 2.2.3, 323, 6801, 8519, 0.02108355091383812
1.5.0, 2.2.4, 323, 6801, 8491, 0.021122155375359664
1.5.0, 3.0.0, 294, 6801, 8959, 0.01865482233502538
1.5.0, 3.1.0, 291, 6801, 9001, 0.01841539045690419
1.5.0, 3.1.1, 292, 6801, 9098, 0.018365934964463173
1.5.0, 3.2.0, 290, 6801, 9134, 0.018198933165986822
1.5.0, 3.2.1, 290, 6801, 9141, 0.018190942165349392
1.5.0, 3.3.0, 253, 6801, 9307, 0.015706481251552024
1.5.0, 3.3.1, 253, 6801, 9307, 0.015706481251552024
1.5.0, 3.4.0, 198, 6801, 9543, 0.012114537444933921
1.5.0, 3.4.1, 198, 6801, 9556, 0.0121049092131809
1.5.1, 1.10.0, 503, 6931, 7812, 0.03411788645458862
1.5.1, 1.10.1, 503, 6931, 7809, 0.03412483039348711
1.5.1, 1.10.2, 503, 6931, 7817, 0.03410631950094928
1.5.1, 1.11.0, 514, 6931, 21947, 0.017799016552392823
1.5.1, 1.11.1, 507, 6931, 21927, 0.017568785085591516
1.5.1, 1.11.2, 495, 6931, 21970, 0.017127435036849936
1.5.1, 1.11.3, 495, 6931, 21975, 0.017124472427869648
1.5.1, 1.12.0, 353, 6931, 9521, 0.021456357889618284
1.5.1, 1.12.1, 353, 6931, 9520, 0.02145766214819768
1.5.1, 1.12.2, 353, 6931, 9507, 0.021474631950358924
1.5.1, 1.12.3, 353, 6931, 9500, 0.02148378065851135
1.5.1, 1.12.4, 353, 6931, 9494, 0.021491628614916287
1.5.1, 1.5.2, 1185, 6931, 6975, 0.08521501510139508
1.5.1, 1.6, 1203, 6931, 7460, 0.08359391286220555
1.5.1, 1.6.0, 1203, 6931, 7460, 0.08359391286220555
1.5.1, 1.6.1, 1204, 6931, 7525, 0.08328721638074156
1.5.1, 1.6.2, 1196, 6931, 7571, 0.08247138325748173
1.5.1, 1.6.3, 1197, 6931, 7633, 0.0821889590771766
1.5.1, 1.6.4, 1198, 6931, 7635, 0.08224632706302348
1.5.1, 1.7, 1069, 6931, 7860, 0.07227367994050436
1.5.1, 1.7.0, 1069, 6931, 7860, 0.07227367994050436
1.5.1, 1.7.1, 1042, 6931, 7826, 0.07061055770142984
1.5.1, 1.7.2, 1050, 6931, 7960, 0.07051239003424888
1.5.1, 1.8.0, 841, 6931, 7767, 0.057218669206694786
1.5.1, 1.8.1, 833, 6931, 7772, 0.05665510440046249
1.5.1, 1.8.2, 833, 6931, 7776, 0.05663969538315088
1.5.1, 1.8.3, 836, 6931, 7790, 0.056789620270362065
1.5.1, 1.9.0, 551, 6931, 7713, 0.037626331603387055
1.5.1, 1.9.1, 565, 6931, 7747, 0.03849298269519008
1.5.1, 2.0.0, 403, 6931, 6987, 0.02895530967092973
1.5.1, 2.0.1, 403, 6931, 7013, 0.028901319563970167
1.5.1, 2.0.2, 403, 6931, 7008, 0.028911686634622284
1.5.1, 2.0.3, 403, 6931, 7021, 0.028884747706422017
1.5.1, 2.1.0, 495, 6931, 20879, 0.01779935275080906
1.5.1, 2.1.1, 492, 6931, 20968, 0.017635040682461738
1.5.1, 2.1.2, 478, 6931, 20988, 0.017120957054335757
1.5.1, 2.1.3, 478, 6931, 20988, 0.017120957054335757
1.5.1, 2.1.4, 478, 6931, 20993, 0.017117891419567398
1.5.1, 2.2.0, 324, 6931, 8517, 0.020973588814085967
1.5.1, 2.2.1, 324, 6931, 8517, 0.020973588814085967
1.5.1, 2.2.2, 324, 6931, 8519, 0.020970873786407766
1.5.1, 2.2.3, 324, 6931, 8519, 0.020970873786407766
1.5.1, 2.2.4, 324, 6931, 8491, 0.021008948255738555
1.5.1, 3.0.0, 294, 6931, 8959, 0.018502202643171806
1.5.1, 3.1.0, 291, 6931, 9001, 0.018265126788852625
1.5.1, 3.1.1, 292, 6931, 9098, 0.018216981720631357
1.5.1, 3.2.0, 290, 6931, 9134, 0.01805166511048864
1.5.1, 3.2.1, 290, 6931, 9141, 0.01804380288700846
1.5.1, 3.3.0, 253, 6931, 9307, 0.015580736543909348
1.5.1, 3.3.1, 253, 6931, 9307, 0.015580736543909348
1.5.1, 3.4.0, 198, 6931, 9543, 0.012018938934077942
1.5.1, 3.4.1, 198, 6931, 9556, 0.012009462000363923
1.5.2, 1.10.0, 518, 6975, 7812, 0.03503077027118415
1.5.2, 1.10.1, 518, 6975, 7809, 0.035037878787878785
1.5.2, 1.10.2, 518, 6975, 7817, 0.03501892915089237
1.5.2, 1.11.0, 515, 6975, 21947, 0.01780651407233248
1.5.2, 1.11.1, 507, 6975, 21927, 0.017542038613244756
1.5.2, 1.11.2, 495, 6975, 21970, 0.01710139920538953
1.5.2, 1.11.3, 495, 6975, 21975, 0.01709844559585492
1.5.2, 1.12.0, 353, 6975, 9521, 0.02139912706110572
1.5.2, 1.12.1, 353, 6975, 9520, 0.02140042437102152
1.5.2, 1.12.2, 353, 6975, 9507, 0.02141730372527606
1.5.2, 1.12.3, 353, 6975, 9500, 0.021426403641881638
1.5.2, 1.12.4, 353, 6975, 9494, 0.02143420972736657
1.5.2, 1.6, 1190, 6975, 7460, 0.08243851749220645
1.5.2, 1.6.0, 1190, 6975, 7460, 0.08243851749220645
1.5.2, 1.6.1, 1191, 6975, 7525, 0.08213793103448276
1.5.2, 1.6.2, 1187, 6975, 7571, 0.08160318988037948
1.5.2, 1.6.3, 1194, 6975, 7633, 0.08173603504928806
1.5.2, 1.6.4, 1194, 6975, 7635, 0.08172484599589322
1.5.2, 1.7, 1042, 6975, 7860, 0.07023929895517357
1.5.2, 1.7.0, 1042, 6975, 7860, 0.07023929895517357
1.5.2, 1.7.1, 1000, 6975, 7826, 0.06756300249983109
1.5.2, 1.7.2, 1010, 6975, 7960, 0.06762638098426516
1.5.2, 1.8.0, 838, 6975, 7767, 0.05684439017772351
1.5.2, 1.8.1, 840, 6975, 7772, 0.056960737777175016
1.5.2, 1.8.2, 835, 6975, 7776, 0.05660633177411701
1.5.2, 1.8.3, 831, 6975, 7790, 0.056281747375550285
1.5.2, 1.9.0, 562, 6975, 7713, 0.03826252723311547
1.5.2, 1.9.1, 578, 6975, 7747, 0.03926096997690531
1.5.2, 2.0.0, 397, 6975, 6987, 0.028434321730411116
1.5.2, 2.0.1, 397, 6975, 7013, 0.028381469831283958
1.5.2, 2.0.2, 397, 6975, 7008, 0.028391618393763855
1.5.2, 2.0.3, 397, 6975, 7021, 0.02836524721348957
1.5.2, 2.1.0, 496, 6975, 20879, 0.01780713721548072
1.5.2, 2.1.1, 492, 6975, 20968, 0.01760727194646244
1.5.2, 2.1.2, 477, 6975, 20988, 0.0170582555519794
1.5.2, 2.1.3, 477, 6975, 20988, 0.0170582555519794
1.5.2, 2.1.4, 477, 6975, 20993, 0.01705520594965675
1.5.2, 2.2.0, 324, 6975, 8517, 0.020914020139426802
1.5.2, 2.2.1, 324, 6975, 8517, 0.020914020139426802
1.5.2, 2.2.2, 324, 6975, 8519, 0.020911320511165614
1.5.2, 2.2.3, 324, 6975, 8519, 0.020911320511165614
1.5.2, 2.2.4, 324, 6975, 8491, 0.020949178843915686
1.5.2, 3.0.0, 294, 6975, 8959, 0.018451110832182753
1.5.2, 3.1.0, 291, 6975, 9001, 0.018214822233350025
1.5.2, 3.1.1, 292, 6975, 9098, 0.01816711254899521
1.5.2, 3.2.0, 290, 6975, 9134, 0.0180023589297908
1.5.2, 3.2.1, 290, 6975, 9141, 0.017994539587987093
1.5.2, 3.3.0, 253, 6975, 9307, 0.01553863161773738
1.5.2, 3.3.1, 253, 6975, 9307, 0.01553863161773738
1.5.2, 3.4.0, 198, 6975, 9543, 0.01198692335633854
1.5.2, 3.4.1, 198, 6975, 9556, 0.01197749682414857
1.6, 1.10.0, 613, 7460, 7812, 0.040138816134101626
1.6, 1.10.1, 613, 7460, 7809, 0.04014670246905495
1.6, 1.10.2, 613, 7460, 7817, 0.040125679125482754
1.6, 1.11.0, 514, 7460, 21947, 0.017478831570714455
1.6, 1.11.1, 506, 7460, 21927, 0.017218497975295198
1.6, 1.11.2, 499, 7460, 21970, 0.01695548759768943
1.6, 1.11.3, 499, 7460, 21975, 0.016952607440122305
1.6, 1.12.0, 348, 7460, 9521, 0.020493492727165656
1.6, 1.12.1, 348, 7460, 9520, 0.02049469964664311
1.6, 1.12.2, 348, 7460, 9507, 0.020510402546118935
1.6, 1.12.3, 348, 7460, 9500, 0.0205188679245283
1.6, 1.12.4, 348, 7460, 9494, 0.020526129526955292
1.6, 1.6.1, 1204, 7460, 7525, 0.08034701368034701
1.6, 1.6.2, 1203, 7460, 7571, 0.08003459516998204
1.6, 1.6.3, 1203, 7460, 7633, 0.0797058238918704
1.6, 1.6.4, 1203, 7460, 7635, 0.07969526333222922
1.6, 1.7, 1059, 7460, 7860, 0.06912532637075718
